building_id,borough,house_number,street,units,units_complete,
357471,3,222,PULASKI STREET,12,12,
357473,3,226,PULASKI STREET,12,1,
357634,3,1001,PUTNAM AVENUE,6,2,
357705,3,1116,PUTNAM AVENUE,3,1,
357710,3,1120,PUTNAM AVENUE,3,1,
357770,3,1230,PUTNAM AVENUE,3,3,
358000,3,232A,PUTNAM AVENUE,3,1,
358057,3,29,PUTNAM AVENUE,20,1,
358151,3,415,PUTNAM AVENUE,4,1,
358246,3,522,PUTNAM AVENUE,7,1,
358408,3,709,PUTNAM AVENUE,6,6,
358433,3,752,PUTNAM AVENUE,4,1,
358444,3,763,PUTNAM AVENUE,6,6,
358557,3,906,PUTNAM AVENUE,2,2,
358667,3,1925,QUENTIN ROAD,71,71,
358668,3,193,QUENTIN ROAD,42,42,
359168,3,257,QUINCY STREET,21,2,
359185,3,281,QUINCY STREET,25,1,
359249,3,345,QUINCY STREET,3,1,
359361,3,461,QUINCY STREET,2,2,
359378,3,474,QUINCY STREET,14,1,
359404,3,495,QUINCY STREET,16,1,
359440,3,551,QUINCY STREET,3,1,
359460,3,567,QUINCY STREET,3,3,
359478,3,590,QUINCY STREET,6,1,
359544,3,691,QUINCY STREET,3,3,
359803,3,110,RALPH AVENUE,7,7,
359859,3,142,RALPH AVENUE,6,1,
360084,3,431,RALPH AVENUE,2,1,
360208,3,739,RALPH AVENUE,5,5,
360546,3,40,MALCOLM X BOULEVARD,4,1,
360656,3,1172,REMSEN AVENUE,1,1,
361085,3,604,REMSEN AVENUE,2,1,
361097,3,619,REMSEN AVENUE,2,2,
361294,3,57,REMSEN STREET,14,14,
361587,3,67,RICHMOND STREET,2,2,
361644,3,6823,RIDGE BOULEVARD,20,20,
361965,3,127,RIDGEWOOD AVENUE,4,1,
362204,3,495,RIDGEWOOD AVENUE,3,3,
362219,3,527,RIDGEWOOD AVENUE,2,2,
362231,3,570,RIDGEWOOD AVENUE,3,3,
362235,3,577,RIDGEWOOD AVENUE,2,2,
362295,3,120,RIVERDALE AVENUE,5,5,
362341,3,558,RIVERDALE AVENUE,4,1,
362357,3,662,RIVERDALE AVENUE,2,2,
362366,3,696,RIVERDALE AVENUE,4,1,
362370,3,77,RIVERDALE AVENUE,4,1,
362405,3,24,ROCHESTER AVENUE,2,2,
362432,3,318,ROCHESTER AVENUE,35,1,
362546,3,221,ROCKAWAY AVENUE,3,1,
362823,3,105,ROCKAWAY PARKWAY,4,4,
362905,3,145,ROCKAWAY PARKWAY,6,6,
362931,3,155,ROCKAWAY PARKWAY,6,6,
363040,3,1827,ROCKAWAY PARKWAY,1,1,
363095,3,196,ROCKAWAY PARKWAY,71,71,
363145,3,316,ROCKAWAY PARKWAY,4,1,
363171,3,375,ROCKAWAY PARKWAY,4,4,
363178,3,386,ROCKAWAY PARKWAY,4,4,
363183,3,392,ROCKAWAY PARKWAY,4,4,
363195,3,416,ROCKAWAY PARKWAY,42,1,
363196,3,425,ROCKAWAY PARKWAY,27,27,
363225,3,48,ROCKAWAY PARKWAY,4,4,
363281,3,659,ROCKAWAY PARKWAY,3,1,
363340,3,99,ROCKAWAY PARKWAY,4,1,
363504,3,100,ROGERS AVENUE,8,1,
363588,3,1143,ROGERS AVENUE,3,1,
363594,3,1151,ROGERS AVENUE,3,1,
363619,3,1193,ROGERS AVENUE,6,2,
363759,3,24,ROGERS AVENUE,18,1,
363880,3,54,ROGERS AVENUE,6,6,
363882,3,545,ROGERS AVENUE,5,1,
363909,3,596,ROGERS AVENUE,7,7,
363957,3,690,ROGERS AVENUE,29,1,
363975,3,779,ROGERS AVENUE,47,47,
363992,3,809,ROGERS AVENUE,5,1,
364011,3,851,ROGERS AVENUE,5,1,
364040,3,956,ROGERS AVENUE,2,2,
364811,3,394,RUTLAND ROAD,15,1,
364874,3,509,RUTLAND ROAD,2,2,
364988,3,875,RUTLAND ROAD,5,5,
365034,3,986,RUTLAND ROAD,5,1,
365253,3,1533,RYDER STREET,2,2,
365628,3,128,RYERSON STREET,2,1,
366016,3,136,SACKMAN STREET,6,2,
366279,3,157,SARATOGA AVENUE,3,1,
366312,3,252,SARATOGA AVENUE,2,1,
366316,3,255,SARATOGA AVENUE,3,3,
366318,3,257,SARATOGA AVENUE,19,1,
366599,3,796,SARATOGA AVENUE,10,10,
366628,3,861,SARATOGA AVENUE,2,2,
366676,3,945,SARATOGA AVENUE,4,1,
366749,3,186,SCHAEFER STREET,6,6,
366783,3,226,SCHAEFER STREET,6,6,
366834,3,282,SCHAEFER STREET,3,1,
367575,3,167,SCHENECTADY AVENUE,2,2,
367854,3,2210,SCHENECTADY AVENUE,2,2,
367891,3,234,SCHENECTADY AVENUE,6,1,
367921,3,285,SCHENECTADY AVENUE,35,2,
367939,3,433,SCHENECTADY AVENUE,109,3,
367940,3,434,SCHENECTADY AVENUE,103,1,
368053,3,867,SCHENECTADY AVENUE,3,3,
368101,3,973,SCHENECTADY AVENUE,2,2,
368207,3,142,SCHOLES STREET,12,1,
368228,3,206,SCHOLES STREET,22,2,
368729,3,108,SEIGEL STREET,22,1,
369187,3,177,SHEFFIELD AVENUE,5,1,
369223,3,369,SHEFFIELD AVENUE,4,1,
369260,3,531,SHEFFIELD AVENUE,4,4,
369312,3,661,SHEFFIELD AVENUE,2,2,
369325,3,677,SHEFFIELD AVENUE,3,1,
369329,3,683,SHEFFIELD AVENUE,4,1,
369331,3,686,SHEFFIELD AVENUE,3,1,
369336,3,693,SHEFFIELD AVENUE,4,4,
369377,3,2955,SHELL ROAD,164,1,
369434,3,183,SHEPHERD AVENUE,1,1,
369576,3,499,SHEPHERD AVENUE,2,2,
369684,3,711,SHEPHERD AVENUE,4,4,
369714,3,781,SHEPHERD AVENUE,2,2,
369764,3,120,SHERIDAN AVENUE,6,6,
369781,3,144,SHERIDAN AVENUE,19,1,
369800,3,189,SHERIDAN AVENUE,3,3,
370430,3,7259,SHORE ROAD,133,1,
370509,3,18,SIDNEY PLACE,16,1,
370713,3,146,SKILLMAN STREET,8,1,
371163,3,294,SNEDIKER AVENUE,2,1,
371225,3,585,SNEDIKER AVENUE,2,1,
371322,3,798,SNEDIKER AVENUE,4,4,
371435,3,3500,SNYDER AVENUE,127,1,
371560,3,4814,SNYDER AVENUE,1,1,
371590,3,5122,SNYDER AVENUE,16,16,
371604,3,5301,SNYDER AVENUE,54,1,
371674,3,107,SOMERS STREET,2,2,
371694,3,139,SOMERS STREET,6,6,
371761,3,77A,SOMERS STREET,2,2,
371769,3,85,SOMERS STREET,3,1,
371959,3,183,SOUTH 2 STREET,3,1,
371979,3,215,ROEBLING STREET,17,1,
371982,3,227,SOUTH 2 STREET,22,22,
372021,3,335,SOUTH 2 STREET,20,2,
372039,3,389,SOUTH 2 STREET,42,1,
372113,3,224,SOUTH 3 STREET,33,33,
372135,3,255,SOUTH 3 STREET,10,1,
372176,3,376,SOUTH 3 STREET,8,1,
372183,3,383,SOUTH 3 STREET,42,1,
372287,3,314,SOUTH 4 STREET,4,4,
372323,3,373,SOUTH 4 STREET,30,2,
372387,3,141,SOUTH 5 STREET,7,1,
372488,3,11,NEW MONTROSE AVENUE,35,3,
372605,3,149,SOUTH 9 STREET,2,1,
372771,3,70,SOUTH ELLIOTT PLACE,10,1,
372909,3,36,SOUTH OXFORD STREET,10,10,
372929,3,54,SOUTH OXFORD STREET,9,1,
373585,3,1148,ST JOHNS PLACE,12,12,
373586,3,1149,ST JOHNS PLACE,8,1,
373639,3,1239,ST JOHNS PLACE,16,1,
373665,3,1306,ST JOHNS PLACE,12,12,
373668,3,1310,ST JOHNS PLACE,12,12,
373680,3,1329,ST JOHNS PLACE,14,3,
373697,3,1366,ST JOHNS PLACE,8,8,
373751,3,1480,ST JOHNS PLACE,32,32,
373768,3,1507,ST JOHNS PLACE,21,21,
373826,3,1629,ST JOHNS PLACE,10,10,
373846,3,1661,ST JOHNS PLACE,36,1,
373952,3,292,ST JOHNS PLACE,16,1,
373988,3,392,ST JOHNS PLACE,39,1,
373995,3,411,ST JOHNS PLACE,16,16,
373997,3,417,ST JOHNS PLACE,27,1,
374033,3,540,ST JOHNS PLACE,47,47,
374044,3,567,ST JOHNS PLACE,8,8,
374127,3,763,ST JOHNS PLACE,6,1,
374139,3,784,ST JOHNS PLACE,8,1,
374480,3,1389,ST MARKS AVENUE,2,2,
374617,3,1637,ST MARKS AVENUE,8,1,
374770,3,388,ST MARKS AVENUE,12,2,
374811,3,457,ST MARKS AVENUE,23,2,
374813,3,459,ST MARKS AVENUE,5,1,
374870,3,575,ST MARKS AVENUE,7,7,
374980,3,718,ST MARKS AVENUE,18,1,
374993,3,769,ST MARKS AVENUE,180,1,
375082,3,970,ST MARKS AVENUE,17,2,
375083,3,971,ST MARKS AVENUE,8,2,
375085,3,974,ST MARKS AVENUE,19,19,
375361,3,58,ST NICHOLAS AVENUE,6,6,
375371,3,74,ST NICHOLAS AVENUE,6,1,
375459,3,57,STAGG STREET,4,1,
375540,3,191,STANHOPE STREET,6,1,
375562,3,232,STANHOPE STREET,6,1,
375831,3,141,STARR STREET,8,2,
375896,3,330,STARR STREET,6,2,
375935,3,96,STARR STREET,6,1,
376047,3,356,STATE STREET,20,1,
376312,3,122,STERLING PLACE,16,16,
376333,3,126,STERLING PLACE,16,2,
376345,3,1288,STERLING PLACE,6,1,
376349,3,1294,STERLING PLACE,6,1,
376355,3,1300,STERLING PLACE,6,1,
376394,3,1373,STERLING PLACE,30,1,
376404,3,1392,STERLING PLACE,23,23,
376410,3,1402,STERLING PLACE,20,1,
376413,3,1408,STERLING PLACE,20,2,
376458,3,1477,STERLING PLACE,3,3,
376491,3,1571,STERLING PLACE,27,1,
376507,3,1646,STERLING PLACE,4,1,
376556,3,1748,STERLING PLACE,8,8,
376559,3,1757,STERLING PLACE,16,16,
376642,3,296,STERLING PLACE,22,22,
376791,3,600,STERLING PLACE,6,1,
377017,3,137,STERLING STREET,16,16,
377072,3,215,STERLING STREET,39,1,
377652,3,244,STOCKHOLM STREET,7,1,
377681,3,302,STOCKHOLM STREET,6,1,
377931,3,71,MOTHER GASTON BOULEVARD,3,1,
377989,3,879,MOTHER GASTON BOULEVARD,5,1,
377991,3,883,MOTHER GASTON BOULEVARD,4,1,
378011,3,915,MOTHER GASTON BOULEVARD,4,1,
378110,3,1968,STRAUSS STREET,6,1,
378232,3,2259,STRAUSS STREET,4,1,
378236,3,2265,STRAUSS STREET,4,4,
378239,3,2268,STRAUSS STREET,4,1,
378268,3,2313,STRAUSS STREET,3,1,
378809,3,157,STUYVESANT AVENUE,8,1,
379255,3,143,MARCUS GARVEY BOULEVARD,7,1,
379335,3,358,MARCUS GARVEY BOULEVARD,3,3,
379365,3,721,WILLOUGHBY AVENUE,139,2,
379395,3,166,SUMPTER STREET,6,6,
379417,3,189,SUMPTER STREET,3,1,
379430,3,205,SUMPTER STREET,6,2,
379643,3,230,SUNNYSIDE AVENUE,1,1,
379676,3,79,SUNNYSIDE AVENUE,54,3,
379815,3,4505,SURF AVENUE,15,15,
379894,3,1102,SUTTER AVENUE,3,1,
379920,3,1152,SUTTER AVENUE,8,8,
379983,3,1338,SUTTER AVENUE,3,3,
379994,3,1370,SUTTER AVENUE,4,4,
380034,3,1484,SUTTER AVENUE,1,1,
380035,3,1485,SUTTER AVENUE,3,3,
380141,3,575,SUTTER AVENUE,4,4,
380174,3,740,SUTTER AVENUE,4,2,
380255,3,48,SUTTON STREET,6,6,
380406,3,235,SUYDAM STREET,6,1,
380417,3,248,SUYDAM STREET,6,1,
380478,3,409,SUYDAM STREET,6,6,
380561,3,209,TAAFFE PLACE,8,1,
380681,3,109,TAPSCOTT STREET,2,1,
380686,3,120,TAPSCOTT STREET,6,1,
380691,3,129,TAPSCOTT STREET,6,1,
380694,3,135,TAPSCOTT STREET,6,1,
380747,3,77,TAPSCOTT STREET,4,1,
380780,3,125,TEHAMA STREET,1,2,
380911,3,53,TEN EYCK STREET,6,1,
380933,3,35,TENNIS COURT,60,60,
381018,3,147,THAMES STREET,6,1,
381302,3,2501,TILDEN AVENUE,3,1,
381348,3,2913,TILDEN AVENUE,55,55,
381388,3,4815,TILDEN AVENUE,3,3,
381510,3,151,TOMPKINS AVENUE,3,1,
381568,3,235,TOMPKINS AVENUE,8,1,
381602,3,301,TOMPKINS AVENUE,3,1,
381653,3,367,TOMPKINS AVENUE,9,9,
381668,3,402,TOMPKINS AVENUE,6,6,
381673,3,409,TOMPKINS AVENUE,4,1,
381702,3,453,TOMPKINS AVENUE,8,8,
381711,3,469,TOMPKINS AVENUE,4,1,
381713,3,473,TOMPKINS AVENUE,3,3,
381896,3,299,TROUTMAN STREET,8,8,
382064,3,1246,TROY AVENUE,2,2,
382185,3,1445,TROY AVENUE,4,4,
382464,3,239,TROY AVENUE,10,10,
382535,3,401,TROY AVENUE,5,2,
383017,3,1021,UNION STREET,2,1,
383025,3,1048,UNION STREET,20,20,
383028,3,1060,UNION STREET,35,35,
383114,3,1254,UNION STREET,52,1,
383420,3,1706,UNION STREET,16,1,
383423,3,1715,UNION STREET,20,1,
383508,3,2037,UNION STREET,6,1,
383516,3,2057,UNION STREET,4,1,
383770,3,629,UNION STREET,8,1,
384277,3,182,UTICA AVENUE,3,1,
384397,3,223,UTICA AVENUE,4,4,
384451,3,235,UTICA AVENUE,4,1,
384610,3,820,UTICA AVENUE,4,1,
384660,3,915,UTICA AVENUE,5,5,
384671,3,927,UTICA AVENUE,5,1,
385249,3,222,VAN SICLEN AVENUE,2,2,
385439,3,542,VAN SICLEN AVENUE,4,4,
385448,3,552,VAN SICLEN AVENUE,4,4,
385514,3,672,VAN SICLEN AVENUE,2,2,
385858,3,479,VAN BUREN STREET,20,1,
385862,3,483,VAN BUREN STREET,17,1,
385883,3,509,VAN BUREN STREET,8,8,
386591,3,1065,VERMONT STREET,88,1,
386645,3,247,VERMONT STREET,16,1,
386791,3,512,VERMONT STREET,3,3,
386793,3,514,VERMONT STREET,3,1,
386794,3,515,VERMONT STREET,5,1,
386820,3,572,VERMONT STREET,2,2,
386829,3,602,VERMONT STREET,4,1,
386852,3,635,VERMONT STREET,12,2,
386861,3,651,VERMONT STREET,5,1,
386933,3,753,VERMONT STREET,2,2,
387004,3,160,VERNON AVENUE,16,2,
387202,3,47,VERNON AVENUE,2,2,
387226,3,8,VERNON AVENUE,16,1,
387324,3,73,VERONICA PLACE,5,1,
387743,3,374,WALLABOUT STREET,6,6,
388311,3,385,WARWICK STREET,1,1,
388441,3,655,WARWICK STREET,6,2,
388516,3,1015,WASHINGTON AVENUE,89,1,
388881,3,718,WASHINGTON AVENUE,4,1,
388898,3,750,WASHINGTON AVENUE,16,1,
388929,3,794,WASHINGTON AVENUE,8,8,
388933,3,802,WASHINGTON AVENUE,12,1,
388937,3,810,WASHINGTON AVENUE,6,1,
388949,3,915,WASHINGTON AVENUE,37,2,
388950,3,921,WASHINGTON AVENUE,79,5,
388951,3,941,WASHINGTON AVENUE,52,1,
389095,3,655,WATKINS STREET,4,1,
389099,3,661,WATKINS STREET,4,1,
389109,3,677,WATKINS STREET,4,4,
389245,3,85,WAVERLY AVENUE,3,3,
389293,3,125,WEBSTER AVENUE,6,1,
389369,3,287,WEBSTER AVENUE,23,1,
389372,3,294,WEBSTER AVENUE,38,38,
389377,3,312,WEBSTER AVENUE,38,2,
389498,3,134,WEIRFIELD STREET,2,2,
389585,3,245,WEIRFIELD STREET,2,2,
389663,3,347,WEIRFIELD STREET,2,2,
389749,3,101,WELDON STREET,28,1,
390027,3,2470,WEST 1 STREET,71,1,
390623,3,1710,WEST 4 STREET,23,1,
391608,3,1365,WEST 7 STREET,60,1,
391660,3,1543,WEST 7 STREET,19,19,
391741,3,1702,WEST 7 STREET,37,1,
392040,3,1436,WEST 8 STREET,6,6,
392737,3,1888,WEST 9 STREET,17,17,
392935,3,1516,WEST 10 STREET,10,1,
393000,3,1650,WEST 10 STREET,48,1,
394185,3,2742,WEST 15 STREET,8,8,
394212,3,2785,WEST 15 STREET,1,1,
394979,3,2820,WEST 35 STREET,5,1,
395055,3,2820,WEST 36 STREET,4,2,
395492,3,2100,WESTBURY COURT,78,78,
395494,3,2110,WESTBURY COURT,95,1,
395846,3,506,RIVERDALE AVENUE,8,1,
395849,3,542,WILLIAMS AVENUE,6,6,
395872,3,576,WILLIAMS AVENUE,4,1,
395874,3,578,WILLIAMS AVENUE,4,4,
395877,3,584,WILLIAMS AVENUE,9,1,
396018,3,1026,WILLMOHR STREET,55,55,
396045,3,1084,WILLMOHR STREET,16,16,
396064,3,1152,WILLMOHR STREET,4,1,
396125,3,1114,WILLOUGHBY AVENUE,6,1,
396141,3,1130,WILLOUGHBY AVENUE,6,2,
396202,3,1350,WILLOUGHBY AVENUE,6,6,
396401,3,609,WILLOUGHBY AVENUE,9,1,
396826,3,182,WILSON AVENUE,6,1,
396958,3,514,WILSON AVENUE,2,2,
396959,3,515,WILSON AVENUE,6,6,
396973,3,553,WILSON AVENUE,4,1,
397029,3,626,WILSON AVENUE,6,1,
397033,3,631,WILSON AVENUE,6,1,
397054,3,83,WILSON AVENUE,4,4,
397329,3,1024,WINTHROP STREET,3,3,
397331,3,1030,WINTHROP STREET,3,3,
397535,3,894,WINTHROP STREET,42,42,
397701,3,111,WOLCOTT STREET,4,1,
397785,3,14,WOODBINE STREET,3,3,
397878,3,321,WOODBINE STREET,8,1,
397898,3,387,WOODBINE STREET,6,1,
398030,3,15,WOODRUFF AVENUE,16,1,
398056,3,80,WOODRUFF AVENUE,42,1,
398078,3,270,WORTMAN AVENUE,63,1,
398177,3,115,WYCKOFF AVENUE,6,1,
398190,3,131,WYCKOFF AVENUE,8,2,
398197,3,138,WYCKOFF AVENUE,6,6,
398230,3,184,WYCKOFF AVENUE,4,1,
398312,3,291,WYCKOFF AVENUE,6,1,
398350,3,65,WYCKOFF AVENUE,6,6,
398354,3,71,WYCKOFF AVENUE,6,1,
398578,3,110,WYONA STREET,23,23,
398648,3,303,WYONA STREET,3,3,
398675,3,342,WYONA STREET,2,2,
398805,3,561,WYONA STREET,4,1,
398826,3,588,WYONA STREET,6,1,
398833,3,599,WYONA STREET,4,1,
398836,3,603,WYONA STREET,12,1,
398837,3,604,WYONA STREET,14,14,
398843,3,651,WYONA STREET,4,1,
398865,3,688,WYONA STREET,4,1,
398871,3,698,WYONA STREET,4,1,
399520,4,121-18,6 AVENUE,2,1,
400524,4,34-19,9 STREET,4,1,
405019,4,21-09,19 STREET,42,1,
406939,4,27-24,21 STREET,27,1,
406993,4,31-13,21 STREET,3,1,
407082,4,49-02,21 STREET,30,1,
408301,4,40-15,23 AVENUE,3,1,
409606,4,97-01,24 AVENUE,2,2,
409999,4,21-46,24 STREET,2,1,
410664,4,43-08,25 AVENUE,5,1,
411574,4,30-49,CRESCENT STREET,87,87,
411608,4,31-45,CRESCENT STREET,78,1,
413164,4,4-21,27 AVENUE,206,2,
413399,4,24-49,27 STREET,9,9,
414127,4,43-07,28 AVENUE,23,1,
414685,4,35-16,28 STREET,3,3,
415206,4,23-35,29 AVENUE,19,19,
416092,4,37-06,30 AVENUE,3,1,
416102,4,37-20,30 AVENUE,4,1,
416413,4,12-31,30 DRIVE,3,1,
416826,4,32-71,30 STREET,2,1,
417081,4,14-51,31 AVENUE,1,1,
417099,4,21-22,31 AVENUE,6,1,
417119,4,23-19,31 AVENUE,6,1,
417165,4,29-01,31 AVENUE,37,37,
417167,4,29-08,31 AVENUE,66,66,
417688,4,14-38,31 DRIVE,12,12,
417719,4,23-44,31 DRIVE,2,1,
418271,4,105-04,32 AVENUE,4,4,
418606,4,199-14,32 AVENUE,5,1,
418841,4,78-10,32 AVENUE,3,1,
418868,4,80-02,32 AVENUE,3,2,
419008,4,99-22,32 AVENUE,2,1,
419272,4,30-42,32 STREET,21,21,
420287,4,21-05,33 STREET,39,39,
420493,4,25-64,33 STREET,4,4,
420523,4,30-27,33 STREET,7,1,
420598,4,31-63,33 STREET,30,30,
420665,4,34-14,33 STREET,6,1,
420690,4,34-56,33 STREET,16,16,
420777,4,100-13,34 AVENUE,3,1,
421469,4,81-06,34 AVENUE,67,1,
421477,4,83-16,34 AVENUE,41,41,
421485,4,87-09,34 AVENUE,60,1,
421487,4,88-10,34 AVENUE,90,1,
421607,4,94-06,34 ROAD,59,1,
421612,4,25-11,34 STREET,7,7,
421624,4,25-29,34 STREET,6,6,
421777,4,32-20,34 STREET,6,1,
422036,4,134-38,35 AVENUE,12,1,
422076,4,139-76,35 AVENUE,48,1,
422079,4,144-16,35 AVENUE,42,1,
422449,4,64-17,35 AVENUE,3,1,
422520,4,94-02,35 AVENUE,72,1,
423067,4,35-48,35 STREET,28,1,
424007,4,100-02,37 AVENUE,4,4,
424092,4,106-08,37 AVENUE,2,1,
424588,4,71-05,37 AVENUE,54,1,
424589,4,71-11,37 AVENUE,53,1,
424613,4,80-01,37 AVENUE,88,1,
424638,4,88-02,37 AVENUE,74,2,
425132,4,25-70,37 STREET,16,1,
425551,4,108-60,38 AVENUE,4,1,
425552,4,108-62,38 AVENUE,4,4,
425586,4,112-18,38 AVENUE,2,2,
425637,4,142-24,38 AVENUE,68,1,
425714,4,147-31,38 AVENUE,144,144,
425887,4,29-06,38 AVENUE,20,1,
425960,4,69-18,38 AVENUE,3,1,
426310,4,25-87,38 STREET,3,2,
426452,4,32-23,38 STREET,3,1,
426730,4,108-19,39 AVENUE,3,3,
426755,4,108-51,39 AVENUE,4,1,
427352,4,52-40,39 DRIVE,222,222,
427405,4,45-24,39 PLACE,10,10,
427549,4,47-07,39 STREET,56,1,
427972,4,41-48,40 STREET,50,1,
428151,4,104-40,41 AVENUE,1,1,
428393,4,143-01,41 AVENUE,88,2,
428400,4,143-48,41 AVENUE,52,52,
428401,4,143-55,41 AVENUE,77,77,
428405,4,144-44,41 AVENUE,97,97,
428608,4,24-01,41 AVENUE,18,18,
428658,4,28-14,41 AVENUE,2,1,
429083,4,21-49,41 STREET,6,1,
429188,4,25-18,41 STREET,6,1,
429240,4,28-25,41 STREET,3,1,
429356,4,31-64,41 STREET,8,1,
429482,4,45-42,41 STREET,59,1,
429502,4,47-50,41 STREET,60,1,
429613,4,104-53,42 AVENUE,8,1,
430380,4,28-18,42 STREET,21,1,
430456,4,31-19,42 STREET,6,1,
430634,4,43-39,42 STREET,17,17,
430904,4,111-73,43 AVENUE,2,2,
431212,4,45-01,43 AVENUE,16,1,
431291,4,58-44,43 AVENUE,6,6,
431580,4,97-17,43 AVENUE,3,1,
432689,4,25-26,44 STREET,19,1,
432781,4,30-50,44 STREET,6,1,
433105,4,48-53,44 STREET,66,1,
433240,4,137-20,45 AVENUE,149,1,
433920,4,211-39,45 DRIVE,4,1,
434614,4,43-06,45 STREET,82,1,
435365,4,11-25,46 ROAD,39,1,
436035,4,41-15,46 STREET,96,1,
436100,4,50-12,46 STREET,17,1,
436562,4,39-21,47 AVENUE,38,1,
436714,4,76-56,47 AVENUE,3,1,
436777,4,11-21,47 ROAD,6,1,
436846,4,20-16,47 STREET,2,1,
437254,4,32-02,47 STREET,63,63,
437655,4,108-20,48 AVENUE,6,6,
437947,4,47-10,48 AVENUE,15,1,
438095,4,92-03,48 AVENUE,3,3,
439172,4,30-53,49 STREET,6,1,
439259,4,39-88,49 STREET,75,75,
439863,4,94-47,50 AVENUE,3,3,
440786,4,103-37,52 AVENUE,2,2,
441171,4,90-01,52 AVENUE,3,1,
441747,4,217-31,53 AVENUE,1,1,
441907,4,73-58,53 AVENUE,3,1,
442339,4,41-10,53 STREET,6,1,
443649,4,41-28,55 STREET,13,13,
443767,4,60-58,55 STREET,4,4,
443786,4,61-02,55 STREET,4,1,
444855,4,41-50,56 STREET,22,2,
445348,4,96-02,57 AVENUE,222,1,
446757,4,94-30,58 AVENUE,132,132,
448398,4,94-11,59 AVENUE,184,184,
448764,4,37-19,59 STREET,6,1,
449089,4,134-35,60 AVENUE,1,1,
450376,4,66-55,60 PLACE,6,1,
450501,4,60-69,60 ROAD,3,3,
452738,4,105-55,62 DRIVE,61,1,
453488,4,69-01,62 STREET,80,80,
455346,4,74-53,64 LANE,2,2,
457206,4,52-15,65 PLACE,78,78,
457403,4,70-19,65 PLACE,6,1,
457404,4,70-21,65 PLACE,6,1,
457409,4,70-28,65 PLACE,6,1,
457441,4,71-24,65 PLACE,6,1,
457447,4,72-11,65 PLACE,6,1,
458202,4,74-52,65 STREET,2,2,
458496,4,94-20,66 AVENUE,54,1,
458502,4,99-15,66 AVENUE,54,54,
458755,4,72-28,66 PLACE,2,2,
459290,4,69-05,66 STREET,2,3,
459596,4,240-64,67 AVENUE,2,1,
459955,4,67-45,75 STREET,16,2,
460445,4,99-06,67 ROAD,97,1,
460446,4,99-15,67 ROAD,30,2,
460461,4,40-21,67 STREET,6,1,
460506,4,46-01,67 STREET,112,1,
460777,4,72-21,67 STREET,16,1,
460786,4,72-33,67 STREET,6,6,
460988,4,60-47,68 AVENUE,5,1,
461041,4,62-10,68 AVENUE,4,1,
461081,4,64-40,68 AVENUE,4,4,
461896,4,85-25,68 ROAD,51,51,
462882,4,60-86,69 AVENUE,3,1,
462884,4,60-88,69 AVENUE,3,1,
464997,4,137-72,70 AVENUE,2,1,
465744,4,30-18,70 STREET,2,1,
466373,4,66-06,70 STREET,16,16,
467655,4,51-52,71 STREET,1,1,
469000,4,21-28,72 STREET,2,1,
469247,4,34-57,72 STREET,36,1,
469949,4,164-44,73 AVENUE,1,1,
470301,4,110-20,73 ROAD,76,1,
470557,4,34-56,73 STREET,40,1,
471166,4,21-58,74 STREET,3,1,
473689,4,95-22,75 STREET,2,1,
473735,4,97-52,75 STREET,41,41,
474017,4,111-03,76 DRIVE,2,2,
474716,4,37-50,76 STREET,60,60,
474753,4,41-44,76 STREET,51,1,
476959,4,133-38,AMBER STREET,2,2,
477310,4,37-39,77 STREET,2,1,
477728,4,86-50,77 STREET,59,59,
478763,4,105-34,78 STREET,2,1,
480753,4,155-40,79 STREET,3,3,
481132,4,40-11,79 STREET,16,16,
482460,4,62-13,80 ROAD,2,1,
484621,4,37-40,81 STREET,32,2,
484622,4,37-41,81 STREET,58,1,
484648,4,42-26,81 STREET,96,1,
485802,4,24-48,82 STREET,3,1,
485989,4,33-17,82 STREET,11,1,
486544,4,118-09,83 AVENUE,48,48,
486568,4,123-30,83 AVENUE,51,51,
487428,4,33-54,83 STREET,29,1,
488172,4,142-02,84 DRIVE,91,1,
488764,4,151-15,84 STREET,81,1,
489060,4,31-49,84 STREET,2,2,
489101,4,32-44,84 STREET,2,2,
489169,4,35-34,84 STREET,70,1,
489170,4,35-43,84 STREET,108,108,
490584,4,94-46,85 ROAD,31,1,
490648,4,149-30,85 STREET,3,2,
491066,4,58-16,85 STREET,10,1,
491382,4,95-15,85 STREET,1,1,
491839,4,84-13,86 AVENUE,2,1,
492222,4,101-20,86 STREET,4,1,
493387,4,230-15,87 AVENUE,2,1,
495003,4,88-16,87 STREET,1,1,
495264,4,148-05,88 AVENUE,7,1,
496039,4,74-25,88 ROAD,2,2,
496259,4,149-05,88 STREET,3,1,
496268,4,149-30,88 STREET,75,1,
496758,4,37-37,88 STREET,60,2,
496777,4,47-02,88 STREET,29,1,
497021,4,89-22,88 STREET,2,1,
497243,4,119-14,89 AVENUE,1,1,
497338,4,153-19,89 AVENUE,59,1,
497433,4,173-03,89 AVENUE,1,1,
497807,4,87-05,89 AVENUE,20,2,
498345,4,33-24,89 STREET,5,5,
498420,4,35-64,89 STREET,1,1,
498830,4,89-32,138 STREET,24,1,
498842,4,138-28,90 AVENUE,40,1,
498885,4,89-25,PARSONS BOULEVARD,269,1,
499109,4,242-36,90 AVENUE,1,1,
499696,4,31-21,90 STREET,43,1,
499726,4,34-19,90 STREET,54,1,
499967,4,86-33,90 STREET,1,2,
